_id,text,create_at,dayofweek
61aba03225250e14999ebdfe,"""New [climate] risks are outperforming the engineering design.""

- Our Founder &amp; CEO, @IggyBassi, discussing the fu… https://t.co/wQ6ov1Ghjo",2021-12-11 18:59:19+00:00,Saturday
61aba03225250e14999ebdff,"Our Founder &amp; CEO, @IggyBassi, discussing the future of cities and why they must adapt with #ClimateChange live on… https://t.co/yci9F4Zg1k",2021-12-11 18:55:43+00:00,Saturday
61aba03225250e14999ebe00,"What Is Business Climate Change, and Are You Prepared for It? - https://t.co/wpBPtyhMnX #maiyro #ClimateChange… https://t.co/s7xNjJC0XR",2021-12-11 18:23:29+00:00,Saturday
61aba03225250e14999ebe01,Give people the #transparency and they will change their actions. #climatechange #consciousconsumer… https://t.co/TSjlp50n0U,2021-12-11 18:08:09+00:00,Saturday
61aba03225250e14999ebe02,"📺 18:30 GMT tonight - tune into @skynews to watch our Founder &amp; CEO, @IggyBassi, discuss how cities can adapt with… https://t.co/5FaL4M52wh",2021-12-11 17:12:00+00:00,Saturday
61aba03225250e14999ebe03,Lets all do something (big or small) to help stop #climatechange https://t.co/8MoGKeswvI https://t.co/vTR8ulZe96,2021-12-11 17:05:38+00:00,Saturday
61aba03225250e14999ebe04,.@UN Secretary-General @antonioguterres &amp; @_AfricanUnion Commission Chairperson @AUC_MoussaFaki emphasize the impor… https://t.co/GikaBiCj8c,2021-12-11 17:00:03+00:00,Saturday
61aba03225250e14999ebe05,"Policymakers need to know how #ClimateChange will impact the revenues of affected firms, explains @ImperialBiz's Dr… https://t.co/57jXQZDf6B",2021-12-11 16:40:02+00:00,Saturday
61aba03225250e14999ebe06,"How effective are #NatureBasedSolutions at limiting the impact of #ClimateChange on the #agriculture sector? 🌱

Dr.… https://t.co/LjMAw4ggd8",2021-12-11 16:30:47+00:00,Saturday
61aba03225250e14999ebe07,We have a #UK remote role for a #ClimateChange Project Manager for an Agricultural #Innovation company - salary £45… https://t.co/NKoooVOVEw,2021-12-11 16:30:24+00:00,Saturday
61aba03225250e14999ebe08,Z @Zurich Foundation will support 16 young leaders to attend the #OYW Summit 2022. Apply today if you're making an… https://t.co/fpyp0ztuwU,2021-12-11 16:30:00+00:00,Saturday
61aba03225250e14999ebe09,How do teachers make sense of the decisions emerging from #COP26 ? Alan Kinder – @GAChiefExec @The_GA – says clear… https://t.co/bH8L1XntCj,2021-12-11 16:11:00+00:00,Saturday
61aba03225250e14999ebe0a,@IPclc Congratulations! #GreenEnergy from #CO2 . #SCIENTIST what do you think? #climatechange Genius idea and you made it work.@xprize,2021-12-11 16:08:45+00:00,Saturday
61aba03225250e14999ebe0b,FREE webinar from @acamh on the impact #ClimateChange is having on the #MentalHealth of young people.… https://t.co/c2DOXBXvbj,2021-12-11 16:07:18+00:00,Saturday
61aba03225250e14999ebe0c,"At yesterday’s launch of the 2022 @UNOCHA #Humanitarian Overview, @FCDOGovUk emphasised the need for agility when r… https://t.co/kL81O8PeYi",2021-12-11 16:00:06+00:00,Saturday
61aba03225250e14999ebe0d,"AirEx is looking for a talented #Firmware #Engineer with experience in the #IoT space, to join their mission to tac… https://t.co/6dd9DZgVU9",2021-12-11 16:00:03+00:00,Saturday
61aba03225250e14999ebe0e,Our recent #climatechange polling shows that the vast majority of Londoners (87%) are motivated to help prevent cli… https://t.co/KWmeakTqtR,2021-12-11 15:26:27+00:00,Saturday
61aba03225250e14999ebe0f,"The Public Accounts Committee (PAC) has slammed the Green Homes Grant voucher scheme, stating it ‘underperformed ba… https://t.co/bKCc9O1OuG",2021-12-11 15:03:35+00:00,Saturday
61aba03225250e14999ebe10,"How do you explain global warming to students who’ve been raised with doubt?

For more:
https://t.co/pG7gFuwkAH… https://t.co/ECLrHqDqvE",2021-12-11 15:02:17+00:00,Saturday
61aba03225250e14999ebe11,"The @UN plans to drastically expand #plastic waste management in #India

https://t.co/aAUBdxj0Be

#pollution… https://t.co/KAod6xMig6",2021-12-11 15:00:00+00:00,Saturday
61aba03225250e14999ebe12,First piece for @CNTraveler is live! https://t.co/1cu6Gl9WgE I'd be lying if I said I didn't enjoy the field report… https://t.co/rzg6ahIREp,2021-12-11 14:56:50+00:00,Saturday
61aba03225250e14999ebe13,In #Blackheath this morning I was visiting one of our amazing local schools @STMATTACAD &amp; was amazed with the child… https://t.co/K4KNQ6wJRg,2021-12-11 14:55:02+00:00,Saturday
61aba03225250e14999ebe14,Slaughter and May has partnered with @CCCInnovation to focus on companies that are developing solutions to address… https://t.co/wj6QXlSypB,2021-12-11 14:35:02+00:00,Saturday
61aba03225250e14999ebe15,"“The beauty of this is that everyone can find their own way to live a good life that is #sustainable,” @mterho… https://t.co/kAY7BFy4is",2021-12-11 14:32:34+00:00,Saturday
61aba03225250e14999ebe16,"If you weren't able to make the event, you can see a video with one of the key speakers on our YouTube channel here… https://t.co/Kum8WTQLWm",2021-12-11 14:29:31+00:00,Saturday
61aba03225250e14999ebe17,The news today that Shell has pulled out of the #Cambo oil field development is welcomed by GAS and all engaged in… https://t.co/NqM3Kka33g,2021-12-11 14:17:46+00:00,Saturday
61aba03225250e14999ebe18,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/nM8NBYIoiK",2021-12-11 14:05:20+00:00,Saturday
61aba03225250e14999ebe19,"""This gap between pledges and action haunts each COP summit"". 

New from #Commonwealth Update in @CWRoundTable jour… https://t.co/JE8UOckA82",2021-12-11 14:02:29+00:00,Saturday
61aba03225250e14999ebe1a,Join @DeepSeaConserve @OceanIPSO &amp; @SylviaEarle at #COP26 to discuss why the ocean is so essential in the fight aga… https://t.co/Tt2Bx7XD3w,2021-12-11 13:59:00+00:00,Saturday
61aba03225250e14999ebe1b,"📢 CRS Job Vacancies Jump 74% In Fight Against Climate Change ♻️🌿

See the full story at TechRound &gt;&gt;… https://t.co/S439OSlcW0",2021-12-11 13:58:00+00:00,Saturday
61aba03225250e14999ebe1c,"🌱 #ESGWF speaker announced: Giorgia Vulcano, Global Digital Ethics Manager at Anheuser-Busch InBev. 

Giorgia will… https://t.co/K5dWM519yy",2021-12-11 13:55:38+00:00,Saturday
61aba03225250e14999ebe1d,"RT @aeberman12: ""Misguided focus on renewable energy...Wind &amp; solar have a fundamental problem:
they are intermitte… https://t.co/i9qPzXkOMS",2021-12-11 13:55:02+00:00,Saturday
61aba03225250e14999ebe1e,"Insurance firms operate against constant change- covid,  FCA regulations, climate change reports.📽️ Watch this vide… https://t.co/h9NZ3WCZjZ",2021-12-11 13:52:38+00:00,Saturday
61aba03225250e14999ebe1f,"“The bottom line is this, to care about #climatechange, you only need to be one thing, and that’s a person living o… https://t.co/qUmTgK0c8q",2021-12-11 13:52:11+00:00,Saturday
61aba03325250e14999ebe20,"Are you worried about the future of our planet?

Free steam lecture on climate change

Register now for free
#STEAM… https://t.co/MJnAZDkHIm",2021-12-11 13:45:28+00:00,Saturday
61aba03325250e14999ebe21,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/oO6Whxh9eA",2021-12-11 13:31:46+00:00,Saturday
61aba03325250e14999ebe22,"U.S. is world’s top plastic polluter: December 2, 2021 -- #US #ClimateChange #PlasticPolluters #PlasticPollution Ac… https://t.co/nzOlRofBF0",2021-12-11 13:28:38+00:00,Saturday
61aba03325250e14999ebe23,Find out today how your business can invest in a sustainable future and improve the environment of your workplace.… https://t.co/rDfJQw1oOy,2021-12-11 13:24:33+00:00,Saturday
61aba03325250e14999ebe24,"Our world faces enormous challenges, and it’s easy to get overwhelmed by the news these days 🌍

Within this video a… https://t.co/4rgEGMskmP",2021-12-11 13:17:18+00:00,Saturday
61aba03325250e14999ebe25,"LET'S PLANT A TREE 🌳
Join 🤝us on Saturday 4th December at Hainault Forest 📌and Plant a Tree at 🕰️10:30am. Open for… https://t.co/yM5frOAFC4",2021-12-11 13:01:32+00:00,Saturday
61aba03325250e14999ebe26,@BrambleEnergy are hiring! If you are looking to join a company that are on a #mission to #makeadifference in the f… https://t.co/lFZWsc9tf1,2021-12-11 12:58:00+00:00,Saturday
61aba03325250e14999ebe27,Recent months has shown an encouraging drive to make an impact on climate change. As an organisation we're consciou… https://t.co/qDY9S5aZeY,2021-12-11 12:50:57+00:00,Saturday
61aba03325250e14999ebe28,I wrote a blog post for @ClimateChangeAI on our #AAAI2022 paper on improving GANs with spatio-temporal autoregressi… https://t.co/ABhhPnFRuW,2021-12-11 12:24:38+00:00,Saturday
61aba03325250e14999ebe29,"LRD Feature
DO WE HAVE THE SKILLS FOR A GREEN ECONOMY?
https://t.co/PSZkNvOgGR to read Labour Research feature… https://t.co/XbN5jTN7HM",2021-12-11 12:17:57+00:00,Saturday
61aba03325250e14999ebe2a,"Did you know that you can explore and interact with the data of the 2021 Report on our website? 😮

👉 Check it out a… https://t.co/msUY4S4ThT",2021-12-11 12:17:05+00:00,Saturday
61aba03325250e14999ebe2b,"I recently joined the campaign opposing the building of 2,000 homes at Jealott’s Hill, on the border of… https://t.co/qUQjLBCh15",2021-12-11 12:13:44+00:00,Saturday
61aba03325250e14999ebe2c,Tomorrow is the launch of the 2021 report in Bangladesh 🇧🇩! Join our panel of experts to hear more about… https://t.co/jKyZsIDdCY,2021-12-11 12:10:46+00:00,Saturday
61aba03325250e14999ebe2d,"Mycorrhizal fungal networks are a major global carbon sink. When we destroy them, we sabotage our efforts to limit… https://t.co/n8JEkPDfDV",2021-12-11 12:01:31+00:00,Saturday
61aba03325250e14999ebe2e,"Get tickets for our #free screening of #kissthegroundmovie this #worldsoilday 5/12/21
Family showing:… https://t.co/CKzVsaFmmU",2021-12-11 12:01:05+00:00,Saturday
61aba03325250e14999ebe2f,"Greenhouse gases - what’s the big story?

We analyse the main constituent gases and how they have earned their repu… https://t.co/m3sW1CAoV3",2021-12-11 12:00:20+00:00,Saturday
61aba03325250e14999ebe30,Port of Nigg in Scotland will soon accommodate what is described as the UK’s largest offshore wind tower manufactur… https://t.co/Pfx7mr1vEF,2021-12-11 11:36:05+00:00,Saturday
61aba03325250e14999ebe31,"It all comes down to this.

#climatecrisis #climatechange @CarbonBrief https://t.co/JfmPdnpgHR",2021-12-11 11:32:42+00:00,Saturday
61aba03325250e14999ebe32,"Digital ethics role in ESG: Can your company do better? 

✍🏽 Register free to attend this #ESGWF session on 7 Decem… https://t.co/GxwDdjssPr",2021-12-11 11:32:39+00:00,Saturday
61aba03325250e14999ebe33,If you want to understand retail you need to understand the shift from ‘Economies of Scale’ to ‘Scale of Economies!… https://t.co/ohHU7Bj8kX,2021-12-11 11:30:13+00:00,Saturday
61aba03325250e14999ebe34,(4) The @RTPIPlanners &amp; @theTCPA Guide for Local Authorities on Planning for #ClimateChange recommends local author… https://t.co/h0dCcmVULQ,2021-12-11 11:29:39+00:00,Saturday
61aba03325250e14999ebe35,EDF has signed a 15-year power purchase agreement (PPA) with RWE to buy #renewable electricity from what will becom… https://t.co/AWhZCXgMOn,2021-12-11 11:14:31+00:00,Saturday
61aba03325250e14999ebe36,"YES WE CAN! 💪

Please all join us on Thursday to tell @IslingtonBC @RowChampion exactly what we think of their plan… https://t.co/AAL8Pi4flo",2021-12-11 11:07:56+00:00,Saturday
61aba03325250e14999ebe37,"Last week, the team participated in #GreenJumperDay for #energysaving and #carbonreduction by turning down #heating… https://t.co/kWfG9FUPwB",2021-12-11 11:04:00+00:00,Saturday
61aba03325250e14999ebe38,"Last week, we asked 4-18 year olds if they thought that @COP26 was a success. They did not. Here's a closer look:… https://t.co/fD4Wkp0D23",2021-12-11 11:00:57+00:00,Saturday
61aba03325250e14999ebe39,"If you care about #ClimateChange &amp; #MentalHealth you really need to be at this FREE webinar
https://t.co/VDTFPhU4Er… https://t.co/KH9Qpvt2By",2021-12-11 10:58:15+00:00,Saturday
61aba03325250e14999ebe3a,#COP26 Game of History raised money for @BlamelessKids &amp; awareness of #ClimateAnxiety in young people - as featured… https://t.co/rz95OXJMCJ,2021-12-11 10:56:19+00:00,Saturday
61aba03325250e14999ebe3b,It is difficult to do justice to these lovely mixed media pieces by @brendaparsonsartist in a photograph - seeing t… https://t.co/WHgrDo8zah,2021-12-11 10:47:02+00:00,Saturday
61aba03325250e14999ebe3c,@david_green_par @BrexitBassist Wonder why #ClimateChange or #Brexit bound to be one or other 🤣🤣🤣🤣,2021-12-11 10:34:36+00:00,Saturday
61aba0cf25250e14999ebe3e,"An important reminder from Orimoloye Ayoola ""Climate change is system change"" sharing his experiences as a Climate… https://t.co/7KtNi8Dd9u",2021-12-11 10:31:47+00:00,Saturday
61aba0cf25250e14999ebe3f,"COP26 is now behind us, but for businesses the real challenges and opportunities have only just begun. 

We surveye… https://t.co/HILllrnzLp",2021-12-11 10:30:10+00:00,Saturday
61aba0d025250e14999ebe40,"In this @EconObservatory guest article, Imperial's @MirabelleMuuls explores how policies brought in to tackle… https://t.co/kHLILSGVKx",2021-12-11 10:30:02+00:00,Saturday
61aba0d025250e14999ebe41,The government must leverage private investment in energy efficiency home improvements and low carbon heat to help… https://t.co/ZqL5ptcq05,2021-12-11 10:27:05+00:00,Saturday
61aba0d025250e14999ebe42,"Measure your impact
.
.
#illustration #posterdesign #climatechange #campaign #ClimateAction https://t.co/ew90HUgBG8",2021-12-11 10:17:08+00:00,Saturday
61aba0d025250e14999ebe43,"Make the most of your festive food – and help the planet 🌍🌾📦
https://t.co/JHCsu3arE9

#earthandwheat #ReduceWaste… https://t.co/WWEeZ44RL3",2021-12-11 10:15:01+00:00,Saturday
61aba0d025250e14999ebe44,"Here are five ways to fight climate change from your home

For more:
https://t.co/6h9K5GPDJF… https://t.co/aUFTtpORkD",2021-12-11 10:01:18+00:00,Saturday
61aba0d025250e14999ebe45,"The 2021 Atlantic hurricane season is third most active ever recorded. Explore the data on EarthHQ, including all 2… https://t.co/bUBZeFSIe7",2021-12-11 09:57:21+00:00,Saturday
61aba0d025250e14999ebe46,"The #COP26 summit was set to be a world-changing event.

@theCCCuk has warned that the UK is nowhere near meeting… https://t.co/eN8nKyuoAo",2021-12-11 09:55:45+00:00,Saturday
61aba0d025250e14999ebe47,The language around climate change is shifting. The jargon is confusing and runs the risk of alienating many. We ai… https://t.co/qDDFgvrvOW,2021-12-11 09:54:47+00:00,Saturday
61aba0d025250e14999ebe48,"Shell pulls out of #Cambo #oilfield project

- Green campaigners welcome #oil giant’s decision not to go ahead with… https://t.co/BJUZl7kQll",2021-12-11 09:49:22+00:00,Saturday
61aba0d025250e14999ebe49,Increasing interest in #ClimateChange and interpreting current changes in the light of past climate developments le… https://t.co/KUTvsfFMOZ,2021-12-11 09:46:15+00:00,Saturday
61aba0d025250e14999ebe4a,Spring 22 courses now open for booking. Virtual courses led by the @BIICL’s leading researchers with external exper… https://t.co/7HPITEza3k,2021-12-11 09:36:03+00:00,Saturday
61aba0d025250e14999ebe4b,The link between #ClimateChange and #HumanRights is indisputable but often only truly understood by the people expe… https://t.co/GURFZ0VKee,2021-12-11 09:33:02+00:00,Saturday
61aba0d025250e14999ebe4c,Our #HealthyClimate report with @royalsociety outlines how actions to tackle #ClimateChange in the future will also… https://t.co/h3dtbvbeXd,2021-12-11 09:26:34+00:00,Saturday
61aba0d025250e14999ebe4d,“Winning the battle against #climatechange will require vast amounts of new investment and the majority will have t… https://t.co/yQhUjvpyoh,2021-12-11 09:14:59+00:00,Saturday
61aba0d025250e14999ebe4e,"🗓️8 December at 13:30 IST

Check out the @GeorgeInstIN #E2O2021 lecture on how #ClimateChange is increasing acute a… https://t.co/x4uNKqNpEK",2021-12-11 09:09:37+00:00,Saturday
61aba0d025250e14999ebe4f,"🟩'The country stated it was ready to join the global fight against #climatechange and #globalheating.'
Read this pi… https://t.co/ngONsMb811",2021-12-11 09:03:11+00:00,Saturday
61aba0d025250e14999ebe50,Read @TechNation's #TechZero Toolkit today to find out how you can start measuring your #tech company's emissions a… https://t.co/rLPjjVYaGF,2021-12-11 08:59:59+00:00,Saturday
61aba0d025250e14999ebe51,Featuring EEE's @AdnanMehonic. See 'Making more memory' in the article below #ArtificialIntelligence #ClimateChange https://t.co/uQ50X0K6tX,2021-12-11 08:44:46+00:00,Saturday
61aba0d025250e14999ebe52,The #realestate and development sectors must take action on #climatechange and embodied carbon. US developer @Hines… https://t.co/5sxzgFbiSK,2021-12-11 08:40:00+00:00,Saturday
61aba0d025250e14999ebe53,"Shell pulls out of Cambo oil field development - ""the beginning of the end"" for new oil and gas projects…… https://t.co/Jtr1Q5olH3",2021-12-11 08:31:55+00:00,Saturday
61aba0d025250e14999ebe54,Cycle for a cause in Bikaner #ClimateAction #ClimateCrisis #ClimateActionNow #lovefordogs #climatechange… https://t.co/UfY4ud1psK,2021-12-11 08:24:57+00:00,Saturday
61aba0d025250e14999ebe55,Did you know the UK’s first sustainable lifestyle consultancy has been created by a Fulham resident… https://t.co/bTfRJJl8ug,2021-12-11 08:11:36+00:00,Saturday
61aba0d025250e14999ebe56,Rain will replace snow as the Arctic’s most common precipitation as the climate crisis heats up the planet’s northe… https://t.co/4NmhOJjtRq,2021-12-11 08:01:00+00:00,Saturday
61aba0d025250e14999ebe57,"Governments set climate goals, billionaire and their family offices solve climate change #climatechange… https://t.co/N1fHZS9F0f",2021-12-11 07:47:46+00:00,Saturday
61aba0d025250e14999ebe58,"A fascinating look at how to interpret the different policies and technologies addressing climate change, and how t… https://t.co/t0VcSPMXxF",2021-12-11 06:21:01+00:00,Saturday
61aba0d025250e14999ebe59,Friends in Mumbai doing an heroic job freeing mangroves from plastic!  #climatechange @cartercleanup … https://t.co/MrmFNODi1F,2021-12-11 05:36:03+00:00,Saturday
61aba0d025250e14999ebe5a,"Commendable initiatives in China
#CarbonNeutral 
#climatechange
https://t.co/ZM1FBTp7g8",2021-12-11 02:11:56+00:00,Saturday
61aba0d025250e14999ebe5b,Our most powerful weapon to fight against #climatechange is to #plant a #tree my daughter took part in… https://t.co/9TFvnkvTje,2021-12-11 00:11:00+00:00,Saturday
61aba0d025250e14999ebe5c,"Global Climate Change Impact on Crops Expected Within 10 Years, NASA Study Finds – Climate Change #ClimateChange… https://t.co/33RZHCMt60",2021-12-10 22:44:48+00:00,Friday
61aba0d025250e14999ebe5d,Lifetime CO2 emission of single human is 5 tons 😳#gogreen #co2 #climatechange,2021-12-10 22:39:47+00:00,Friday
61aba0d025250e14999ebe5e,Nuclear-Fusion Startup Lands $1.8 Billion as Investors Chase Star Power #ClimateChange via https://t.co/OKauwMPPW1 https://t.co/y1WyqA24pV,2021-12-10 22:27:04+00:00,Friday
61aba0d025250e14999ebe5f,Nuclear-Fusion Startup Lands $1.8 Billion as Investors Chase Star Power #ClimateChange via https://t.co/Ui3JcQTu6m https://t.co/OyPMzIvsg1,2021-12-10 21:44:25+00:00,Friday
61aba0d025250e14999ebe60,"Global Climate Change Impact on Crops Expected Within 10 Years, NASA Study Finds – Climate Change #ClimateChange… https://t.co/bOFrx8H3Oq",2021-12-10 21:44:18+00:00,Friday
61aba0d025250e14999ebe61,"Interesting new blog post by @sciberras_emma &amp; @ReallyFerny discussing #ecoanxiety, the impact of #climatechange on… https://t.co/xktSXrQirj",2021-12-10 21:17:00+00:00,Friday
61aba0d025250e14999ebe62,Nuclear-Fusion Startup Lands $1.8 Billion as Investors Chase Star Power #ClimateChange via https://t.co/5oYb0tyrsS https://t.co/Y7cknw3M5W,2021-12-10 21:15:56+00:00,Friday
61aba0d025250e14999ebe63,"Portuguese kids are suing European countries because of climate change 
#AirPollution #anapneism #ClimateChange https://t.co/0m1sP8v3dp",2021-12-10 21:01:58+00:00,Friday
61aba0d025250e14999ebe64,"Western Skies Photography ©
#skies #clouds #cloudscape #cloudscapephotography #sunset #sunsets #sunsetphotography… https://t.co/yGaKWInlra",2021-12-10 20:52:40+00:00,Friday
61aba0d025250e14999ebe65,"A giant oak tree producing seedlings in grazed field, so we have been transplanting them today to plant in a new he… https://t.co/19Ki9qg2tM",2021-12-10 20:48:57+00:00,Friday
61aba0d025250e14999ebe66,The latest The Muddy Forest Daily! https://t.co/vV6B1pbMwU Thanks to @Aniltprabhakar #climatechange #deforestation,2021-12-10 19:59:10+00:00,Friday
61aba0d025250e14999ebe67,"We were #litterpicking in #Tadworth &amp; #WaltonOnTheHill yesterday morning   

It was a sunny🌞day &amp; unseasonably warm… https://t.co/sQ9DfzVlcT",2021-12-10 19:25:12+00:00,Friday
61aba0d025250e14999ebe68,Challenging words from the CCC for the government when it comes to actually delivering on #climatechange pledges 🌍 https://t.co/rfLvUAwY5d,2021-12-10 18:37:00+00:00,Friday
61aba0d025250e14999ebe69,"The green industry has rapidly growing career opportunities for young people.
 
Please check out our resources on o… https://t.co/6usjfWOwPp",2021-12-10 18:30:00+00:00,Friday
61aba0d025250e14999ebe6a,Welcome to our #BeezSymposium 26th March 2022. We received some interesting acceptances of our invitations so far:… https://t.co/9m36jzz6Rd,2021-12-10 18:07:06+00:00,Friday
61aba0d025250e14999ebe6b,"#ClimateChange

“Stop telling our children that they’re going to die from climate change. It’s not only cruel, it m… https://t.co/XPhpfSxspI",2021-12-10 18:03:38+00:00,Friday
61aba0d025250e14999ebe6c,"Make your voice heard on your view of global warming/climate change, and more importantly, what you plan to do abou… https://t.co/th3aPwTcvV",2021-12-10 17:47:01+00:00,Friday
61aba0d025250e14999ebe6d,The effects of #climatechange and fluctuations on the riparian bird communities of the arid Intermountain West - re… https://t.co/pTsKTRnHaX,2021-12-10 17:39:37+00:00,Friday
61aba0d025250e14999ebe6e,"Items that are used only once; plastic packaging, bottles or cans, take a high toll on our environment. Recycling h… https://t.co/452221kkcU",2021-12-10 17:00:19+00:00,Friday
61aba0d025250e14999ebe6f,Many governments and companies are maintaining the stance ‘keep 1.5 degrees Celsius alive’. But 96% of climate scie… https://t.co/I62lJvhBSs,2021-12-10 16:42:47+00:00,Friday
61aba0d025250e14999ebe70,"""#NatureBasedSolutions offer a genuinely promising way to counteract the impacts of #ClimateChange on #agriculture,… https://t.co/jY0c4bOq7q",2021-12-10 16:20:01+00:00,Friday
61aba0d025250e14999ebe71,"#ClimateChange can be overwhelming and daunting for adults and children. #NurtureIslington aims to inspire, connect… https://t.co/ZnFg6mxSSG",2021-12-10 16:17:20+00:00,Friday
61aba0d125250e14999ebe72,"Gianluca Sanmartino, Generali, is happy with Eiopa's proposal on #sustainability and #climatechange focused on pill… https://t.co/bAGLXZHtUz",2021-12-10 16:16:33+00:00,Friday
61aba0d125250e14999ebe73,"Monday 6 December ⏰13:00 GMT
Tune in for a CEPR Virtual Session on 'The LATAM region in the face of climate change'… https://t.co/8Q6RVxX9fB",2021-12-10 16:02:16+00:00,Friday
61aba0d125250e14999ebe74,"'The will and the ability for our industry to create huge, scaled up change is here – now we need to get to work.'… https://t.co/3n5inT2Tr7",2021-12-10 15:53:07+00:00,Friday
61aba0d125250e14999ebe75,"#COP26 may not have gone far enough in delivering actionable climate resolutions, but it has shifted the focus on b… https://t.co/R99uGLY0Lf",2021-12-10 15:30:08+00:00,Friday
61aba0d125250e14999ebe76,"Organizations must adapt with #ClimateChange ⛈ Leading up to #COP26, we surveyed more than 800 business decision-ma… https://t.co/tlyz7XLYlu",2021-12-10 15:28:00+00:00,Friday
61aba0d125250e14999ebe77,If you want to understand retail you need to understand the shift from ‘Economies of Scale’ to ‘Scale of Economies!… https://t.co/5gQoPDBIFx,2021-12-10 15:25:02+00:00,Friday
61aba0d125250e14999ebe78,"UK to help Malaysia on its net zero journey following COP26

#climate #environment #deforestation #climatechange… https://t.co/znWG3ydQYj",2021-12-10 15:19:17+00:00,Friday
61aba0d125250e14999ebe79,UAE National Day #ClimateChange via https://t.co/OKauwMPPW1 https://t.co/WNNHwOqbkx,2021-12-10 15:15:58+00:00,Friday
61aba0d125250e14999ebe7a,UAE National Day #ClimateChange via https://t.co/V7FfW08zbr https://t.co/JnWwriu6wQ,2021-12-10 15:15:52+00:00,Friday
61aba0d125250e14999ebe7b,UAE National Day #ClimateChange via https://t.co/HhN2bIMV4M https://t.co/2rY7YQjPvD,2021-12-10 15:04:18+00:00,Friday
61aba0d125250e14999ebe7c,"Renewables will account for about 95% of growth in global power-generation capacity up to the end of 2026, finds en… https://t.co/qVyrIdfT8Z",2021-12-10 15:02:28+00:00,Friday
61aba0d125250e14999ebe7d,"#NatureBasedSolutions can play a crucial role in limiting the effects of #ClimateChange on the agricultural sector,… https://t.co/dq5MN5QNjO",2021-12-10 15:01:22+00:00,Friday
61aba0d125250e14999ebe7e,"Amazonian #birds are shrinking in response to #climatechange, study shows

https://t.co/3GzCDtrCUA

#Amazon https://t.co/ZZtMBEr0hA",2021-12-10 15:00:47+00:00,Friday
61aba0d125250e14999ebe7f,"Warming temperatures increasingly alter structure of atmosphere | NCAR &amp; UCAR News 
#climatechange 
https://t.co/bTOeUIVhTc",2021-12-10 14:56:28+00:00,Friday
61aba0d125250e14999ebe80,A new carbon capture technology that has been trialled at a biomass power plant owned by Drax Group will be deploye… https://t.co/t8ewJESvPw,2021-12-10 14:55:50+00:00,Friday
61aba0d125250e14999ebe81,"Man like Mo. @jordanfstephens is a truly remarkable talent. He takes on the role of our omnipresent narrator, Mo, g… https://t.co/rUPFdFofjv",2021-12-10 14:49:21+00:00,Friday
61aba0d125250e14999ebe82,"Business secretary @KwasiKwarteng 💬 #climatecrisis likely means future extreme UK weather
📰 @mwolferobinson,… https://t.co/bjwHXMgjal",2021-12-10 14:48:54+00:00,Friday
61aba0d125250e14999ebe83,✏ NEW BLOG | PRI’s @ChristoFowle discusses how insurers should respond to #climatechange. Read the key takeaways fr… https://t.co/QnnVfdHdy9,2021-12-10 14:46:46+00:00,Friday
61aba0d125250e14999ebe84,"With the #UnitedNations Climate Change Conference, #COP26, now concluded, T. Rowe Price look at the key outcomes an… https://t.co/K1CKgYX2EC",2021-12-10 14:30:14+00:00,Friday
61aba0d125250e14999ebe85,#Brazil gets a plenty of #climatechange criticism. But painting the country as an environmental bad guy underestima… https://t.co/YPy919Km6s,2021-12-10 14:13:56+00:00,Friday
61aba0d125250e14999ebe86,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/1euyJ9o2Iw",2021-12-10 14:05:58+00:00,Friday
61aba0d125250e14999ebe87,"The world has seen more progress on climate change than you might think. COP26 saw rules clarified, more finance, g… https://t.co/AB0KpFKH8o",2021-12-10 14:01:08+00:00,Friday
61aba0d125250e14999ebe88,#Digitaltechnology has dramatically changed the way we live our lives - but can it help us combat #climatechange? R… https://t.co/9VsKgpRgWN,2021-12-10 13:54:50+00:00,Friday
61aba0d125250e14999ebe89,Independent and Evening Standard Newspapers took #Saudi cash to Publish #Greenwash  Stories during COP26… https://t.co/Q8rbg6TpzT,2021-12-10 13:49:10+00:00,Friday
61aba0d125250e14999ebe8a,"Zombie fires 🔥 burn at -60C outside Oymyakon, Siberia (Russia), the world’s coldest permanently inhabited place 🥶❄️… https://t.co/Oo9EJenV5N",2021-12-10 13:48:08+00:00,Friday
61aba0d125250e14999ebe8b,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/q9kFGRqhUz",2021-12-10 13:36:08+00:00,Friday
61aba0d125250e14999ebe8c,"WATCH RECORDING!!! NOT TO BE MISSED!!! 👇
Examining a range of key “buzz words” and “buzz topics” and significance f… https://t.co/xcTpBsHSNV",2021-12-10 13:32:26+00:00,Friday
61aba0d125250e14999ebe8d,"A new #climatechange colours chart? No, just some eggs... https://t.co/EFRF6jCFX1",2021-12-10 13:28:39+00:00,Friday
